departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
ANTIOQUIA,5,SAN LUIS,5660,Rural,Quebrada Minarica,2008,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.058611111111111,-75.06555555555556,Quebradas,6058611111111111 7506555555555556,Fuerza pblica
CAQUETA,18,SAN JOS DEL FRAGUA,18610,Rural,Vereda Buenos Aires,2009,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.27055555555556,-76.1913888888889,Sin informacion,127055555555556 761913888888889,Fuerza pblica
VALLE DEL CAUCA,76,PRADERA,76563,Rural,Sin informacin,2009,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.433,-76.083,Sin informacion,3433 76083,Fuerza pblica
HUILA,41,PALERMO,41524,Rural,Vereda Las Brisas,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,2.8929869444444445,-75.44086194444445,Sin informacion,28929869444444445 7544086194444445,Fuerza pblica
HUILA,41,PALERMO,41524,Rural,Vereda Las Brisas,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.8929869444444445,-75.44086194444445,Sin informacion,28929869444444445 7544086194444445,Fuerza pblica
HUILA,41,PALERMO,41524,Rural,Vereda Las Brisas,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.8929869444444445,-75.44086194444445,Sin informacion,28929869444444445 7544086194444445,Fuerza pblica
HUILA,41,PALERMO,41524,Rural,Vereda Las Brisas,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.8929869444444445,-75.44086194444445,Sin informacion,28929869444444445 7544086194444445,Fuerza pblica
HUILA,41,PALERMO,41524,Rural,Vereda Las Brisas,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.8929869444444445,-75.44086194444445,Sin informacion,28929869444444445 7544086194444445,Fuerza pblica
CORDOBA,23,TIERRALTA,23807,Rural,Ro Antezales,2008,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.445833333333334,-76.14361111111111,Sin informacion,7445833333333334 7614361111111111,Fuerza pblica
CORDOBA,23,TIERRALTA,23807,Rural,Ro Antezales,2008,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.445833333333334,-76.14361111111111,Sin informacion,7445833333333334 7614361111111111,Fuerza pblica
CORDOBA,23,TIERRALTA,23807,Rural,Ro Antezales,2008,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.445833333333334,-76.14361111111111,Sin informacion,7445833333333334 7614361111111111,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,Vereda Los Campamentos,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.222222222222222,-75.05833333333334,Cerros,7222222222222222 7505833333333334,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,Vereda Los Campamentos,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.222222222222222,-75.05833333333334,Cerros,7222222222222222 7505833333333334,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,Vereda Los Campamentos,2008,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.222222222222222,-75.05833333333334,Cerros,7222222222222222 7505833333333334,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda Betania,2009,4,Menor de 18 aos,Indigena,Civil,Hombre,Herido,1.337083,-77.59313,Sin informacion,1337083 7759313,Sin Informacin
NARIO,52,SAMANIEGO,52678,Rural,Vereda Betania,2009,4,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,1.337083,-77.59313,Sin informacion,1337083 7759313,Sin Informacin
NARIO,52,SAMANIEGO,52678,Rural,Vereda Betania,2009,4,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,1.337083,-77.59313,Sin informacion,1337083 7759313,Sin Informacin
NARIO,52,SAMANIEGO,52678,Rural,Vereda Betania,2009,4,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,1.337083,-77.59313,Sin informacion,1337083 7759313,Sin Informacin
NARIO,52,SAMANIEGO,52678,Rural,Vereda Betania,2009,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.4791666666666667,-77.76388888888889,Sin informacion,14791666666666667 7776388888888889,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Conguital,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.3694444444444445,-75.77694444444444,Sendero,73694444444444445 7577694444444444,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Conguital,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.3694444444444445,-75.77694444444444,Sendero,73694444444444445 7577694444444444,Fuerza pblica
VAUPES,97,CARUR,97161,Rural,Arara,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.115,-71.56083333333333,Sin informacion,1115 7156083333333333,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Embaretado,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.491666666666666,-75.47361111111111,Sin informacion,7491666666666666 7547361111111111,Fuerza pblica
GUAVIARE,95,SAN JOS DEL GUAVIARE,95001,Rural,El Barranco Colorado,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.801944444444445,-71.81972222222223,Sin informacion,28019444444444446 7181972222222223,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Quebrada Cinaga,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.448333333333333,-75.45333333333333,Sin informacion,7448333333333333 7545333333333333,Fuerza pblica
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Sin informacin,2008,8,Mayor de 18 aos,No,Civil,Hombre,Herido,8.574766,-73.097044,Sin informacion,8574766 73097044,Erradicador manual  PCI
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Sin informacin,2008,8,Mayor de 18 aos,No,Civil,Hombre,Herido,8.574766,-73.097044,Sin informacion,8574766 73097044,Erradicador manual  PCI
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Sin informacin,2008,8,Mayor de 18 aos,No,Civil,Hombre,Herido,8.574766,-73.097044,Sin informacion,8574766 73097044,Erradicador manual  PCI
NARIO,52,SAMANIEGO,52678,Rural,Vereda San Diego,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.5258333333333334,-77.77944444444445,Sin informacion,15258333333333334 7777944444444445,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda San Diego,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.5258333333333334,-77.77944444444445,Sin informacion,15258333333333334 7777944444444445,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Tagual,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.286388888888889,-75.95944444444444,Sin informacion,7286388888888889 7595944444444444,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,El Edn,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.341388888888889,-75.95,Sin informacion,7341388888888889 7595,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Esmeralda,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.033888888888889,-73.885,Sin informacion,3033888888888889 73885,Fuerza pblica
NORTE DE SANTANDER,54,HACAR,54344,Rural,Alto El Tigre,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.342777777777778,-73.05,Sin informacion,8342777777777778 7305,Fuerza pblica
HUILA,41,ISNOS,41359,Rural,Las Quisayas,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.929816,-76.216388,Sin informacion,1929816 76216388,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,El Llanon,2010,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.248055555555556,-73.03972222222222,Caminos,8248055555555556 7303972222222222,Fuerza pblica
NORTE DE SANTANDER,54,HACAR,54344,Rural,Cuchilla Galern,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.37138888888889,-73.0261111111111,Sin informacion,837138888888889 730261111111111,Fuerza pblica
CAUCA,19,CORINTO,19212,Rural,Vereda San Pablo,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.1686111111111117,-76.18027777777777,Sendero,31686111111111113 7618027777777777,Fuerza pblica
CAUCA,19,CORINTO,19212,Rural,Vereda San Pablo,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.1686111111111117,-76.18027777777777,Sendero,31686111111111113 7618027777777777,Fuerza pblica
CAUCA,19,CORINTO,19212,Rural,Vereda San Pablo,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.1686111111111117,-76.18027777777777,Sendero,31686111111111113 7618027777777777,Fuerza pblica
CAUCA,19,CORINTO,19212,Rural,Vereda San Pablo,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.1686111111111117,-76.18027777777777,Sendero,31686111111111113 7618027777777777,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,El Tropezn,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,6.486666666666666,-71.38388888888889,Canos,6486666666666666 7138388888888889,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,El Llanon,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,8.248055555555556,-73.04,Sin informacion,8248055555555556 7304,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,El Llanon,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.248055555555556,-73.04,Sin informacion,8248055555555556 7304,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,El Llanon,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.248055555555556,-73.04,Sin informacion,8248055555555556 7304,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,El Llanon,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.248055555555556,-73.04,Sin informacion,8248055555555556 7304,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,Cerr San Luis,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.245833333333334,-73.0325,Sin informacion,8245833333333334 730325,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,Cerr San Luis,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.245833333333334,-73.0325,Sin informacion,8245833333333334 730325,Fuerza pblica
NORTE DE SANTANDER,54,HACAR,54344,Rural,Cuchilla Galern,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.378055555555555,-73.02805555555555,Sin informacion,8378055555555555 7302805555555555,Fuerza pblica
ARAUCA,81,ARAUQUITA,81065,Rural,Tres Cruces,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,6.810555555555555,-71.08722222222222,Sin informacion,6810555555555555 7108722222222222,Fuerza pblica
ARAUCA,81,ARAUQUITA,81065,Rural,Tres Cruces,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.810555555555555,-71.08722222222222,Sin informacion,6810555555555555 7108722222222222,Fuerza pblica
ANTIOQUIA,5,URRAO,5847,Rural,Ro Murry,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,6.546666666666667,-76.43916666666667,Cerros,6546666666666667 7643916666666667,Fuerza pblica
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Vereda Cajones,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.266388888888889,-76.11583333333333,Sin informacion,3266388888888889 7611583333333333,Fuerza pblica
ANTIOQUIA,5,VALDIVIA,5854,Rural,La Alemana,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.328611111111111,-75.2936111111111,Sin informacion,7328611111111111 752936111111111,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda La Paloma,2009,7,Mayor de 18 aos,No,Civil,Hombre,Herido,1.337083,-77.59313,Sin informacion,1337083 7759313,Sin Informacin
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Luis,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.457222222222223,-73.11805555555556,Sin informacion,8457222222222223 7311805555555556,Fuerza pblica
VALLE DEL CAUCA,76,TULU,76834,Rural,Vereda El Vergel,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,4.027777777777778,-76.1,Sin informacion,4027777777777778 761,Fuerza pblica
CAQUETA,18,MONTAITA,18410,Rural,El Jardn,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.03583333333333,-75.1255555555556,Sin informacion,103583333333333 751255555555556,Fuerza pblica
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Vereda Cajones,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.241388888888889,-76.1036111111111,Sendero,3241388888888889 761036111111111,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda El Tigre,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.4738888888888888,-77.82222222222222,Sin informacion,14738888888888888 7782222222222222,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Quebrada Bocanegra,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.416666666666667,-75.43805555555555,Sin informacion,7416666666666667 7543805555555555,Fuerza pblica
META,50,MESETAS,50330,Rural,Las Colinas,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.235,-74.07472222222222,Sin informacion,3235 7407472222222222,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,El Suspiro,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.281111111111111,-75.94638888888889,Caminos,72811111111111115 7594638888888889,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Planadas,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.4708333333333332,-77.84333333333333,Cerros,14708333333333332 7784333333333333,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda La Montufar,2008,3,Mayor de 18 aos,No,Civil,Hombre,Herido,1.337083,-77.59313,Sin informacion,1337083 7759313,Transito por via usual
NARIO,52,SAMANIEGO,52678,Rural,Vereda La Montufar,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.4730555555555556,-77.83666666666667,Sin informacion,14730555555555556 7783666666666667,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Los Pinos,2008,11,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Erradicador manual  PCI
META,50,VISTAHERMOSA,50711,Rural,Vereda Los Pinos,2008,11,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Erradicador manual  PCI
META,50,VISTAHERMOSA,50711,Rural,Vereda Los Pinos,2008,11,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Erradicador manual  PCI
ANTIOQUIA,5,APARTAD,5045,Rural,Vereda Chontalito,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.941666666666666,-76.51555555555555,Sin informacion,7941666666666666 7651555555555555,Fuerza pblica
ANTIOQUIA,5,APARTAD,5045,Rural,Vereda Chontalito,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.941666666666666,-76.51555555555555,Sin informacion,7941666666666666 7651555555555555,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda Buenavista,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,1.4927777777777778,-77.71722222222222,Viviendas abandonadas,14927777777777778 7771722222222222,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda Buenavista,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,1.4927777777777778,-77.71722222222222,Viviendas abandonadas,14927777777777778 7771722222222222,Fuerza pblica
NARIO,52,SAMANIEGO,52678,Rural,Vereda Buenavista,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.4927777777777778,-77.71722222222222,Viviendas abandonadas,14927777777777778 7771722222222222,Fuerza pblica
VALLE DEL CAUCA,76,FLORIDA,76275,Rural,Vereda Los Alpes,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.2519444444444443,-76.10861111111112,Sin informacion,32519444444444443 7610861111111112,Fuerza pblica
CAUCA,19,EL TAMBO,19256,Rural,Huisito,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.4633333333333334,-77.05972222222222,Sin informacion,24633333333333334 7705972222222222,Fuerza pblica
VICHADA,99,CUMARIBO,99773,Rural,Puerto Prncipe,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,3.799166666666667,-70.59277777777778,Sin informacion,3799166666666667 7059277777777778,Fuerza pblica
CAUCA,19,CALOTO,19142,Rural,Vereda El Placer,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,3.096388888888889,-76.30388888888889,Sin informacion,3096388888888889 7630388888888889,Fuerza pblica
CAUCA,19,CALOTO,19142,Rural,Vereda El Placer,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.096388888888889,-76.30388888888889,Sin informacion,3096388888888889 7630388888888889,Fuerza pblica
CAUCA,19,CALOTO,19142,Rural,Vereda El Placer,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.096388888888889,-76.30388888888889,Sin informacion,3096388888888889 7630388888888889,Fuerza pblica
CAUCA,19,CALOTO,19142,Rural,Vereda El Placer,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,3.096388888888889,-76.30388888888889,Sin informacion,3096388888888889 7630388888888889,Fuerza pblica
CAUCA,19,CALOTO,19142,Rural,Vereda El Placer,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.096388888888889,-76.30388888888889,Sin informacion,3096388888888889 7630388888888889,Fuerza pblica
NORTE DE SANTANDER,54,TIB,54810,Rural,Vereda Los MilagrosEjer Location,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,8.78,-72.73388888888888,Sin informacion,878 7273388888888888,Fuerza pblica
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Vereda Vegas De San Jos,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.775,-73.17277777777778,Sin informacion,8775 7317277777777778,Fuerza pblica
PUTUMAYO,86,PUERTO ASS,86568,Rural,Vereda La Pia,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,0.3419444444,-76.4391666667,Sin informacion,03419444444 764391666667,Fuerza pblica
PUTUMAYO,86,PUERTO ASS,86568,Rural,Vereda La Pia,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,0.3419444444,-76.4391666667,Sin informacion,03419444444 764391666667,Fuerza pblica
PUTUMAYO,86,PUERTO ASS,86568,Rural,Vereda La Pia,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,0.3419444444,-76.4391666667,Sin informacion,03419444444 764391666667,Fuerza pblica
PUTUMAYO,86,PUERTO ASS,86568,Rural,Vereda La Pia,2010,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,0.3419444444,-76.4391666667,Sin informacion,03419444444 764391666667,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda La Horqueta,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.0411111111111118,-73.88361111111111,Campo,30411111111111113 7388361111111111,Fuerza pblica
HUILA,41,SAN AGUSTN,41668,Rural,Vereda La Esperanza,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.8252777777777776,-76.34777777777778,Sin informacion,18252777777777778 7634777777777778,Fuerza pblica
ANTIOQUIA,5,BRICEO,5107,Rural,Vereda Pueblo Nuevo,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.098333333333334,-75.63027777777778,Sin informacion,7098333333333334 7563027777777778,Fuerza pblica
HUILA,41,SAN AGUSTN,41668,Rural,Vereda La Esperanza,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.815,-76.35277777777777,Sin informacion,1815 7635277777777777,Fuerza pblica
HUILA,41,SAN AGUSTN,41668,Rural,Vereda La Esperanza,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.8186111111111112,-76.34611111111111,Sin informacion,18186111111111112 7634611111111111,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Pela Huevo,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.1745424543,-75.7702545782,Sin informacion,71745424543 757702545782,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Pela Huevo,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.1745424543,-75.7702545782,Sin informacion,71745424543 757702545782,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Maracaibo,2010,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.0411111111111118,-73.88361111111111,Sin informacion,30411111111111113 7388361111111111,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Maracaibo,2010,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.0411111111111118,-73.88361111111111,Sin informacion,30411111111111113 7388361111111111,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Maracaibo,2010,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.0411111111111118,-73.88361111111111,Sin informacion,30411111111111113 7388361111111111,Fuerza pblica
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,Cao Claro,2010,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.285,-76.72277777777778,Sin informacion,7285 7672277777777778,Fuerza pblica
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,Cao Claro,2010,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.285,-76.72277777777778,Sin informacion,7285 7672277777777778,Fuerza pblica
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,Cao Claro,2010,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.285,-76.72277777777778,Sin informacion,7285 7672277777777778,Fuerza pblica
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,Ro Jiguamiando,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.216944444444445,-76.72527777777778,Sin informacion,7216944444444445 7672527777777778,Fuerza pblica
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,Ro Jiguamiando,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.216944444444445,-76.72527777777778,Sin informacion,7216944444444445 7672527777777778,Fuerza pblica
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,Ro Jiguamiando,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.216944444444445,-76.72527777777778,Sin informacion,7216944444444445 7672527777777778,Fuerza pblica
CAQUETA,18,PUERTO RICO,18592,Rural,La Paz,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,2.023888888888889,-75.17583333333333,Sin informacion,2023888888888889 7517583333333333,Fuerza pblica
CAQUETA,18,PUERTO RICO,18592,Rural,La Paz,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,2.023888888888889,-75.17583333333333,Sin informacion,2023888888888889 7517583333333333,Fuerza pblica
NARIO,52,BARBACOAS,52079,Rural,Km 100  101,2010,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.403888888888889,-78.23444444444445,Sin informacion,1403888888888889 7823444444444445,Fuerza pblica
NORTE DE SANTANDER,54,HACAR,54344,Rural,Vereda Agua Blanca,2009,2,Menor de 18 aos,No,Civil,Hombre,Herido,8.321825,-73.145699,Sin informacion,8321825 73145699,Jugando
NORTE DE SANTANDER,54,HACAR,54344,Rural,Vereda Agua Blanca,2010,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.402777777777779,-73.05222222222223,Sin informacion,8402777777777779 7305222222222223,Fuerza pblica
NORTE DE SANTANDER,54,HACAR,54344,Rural,Vereda Agua Blanca,2010,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.402777777777779,-73.05222222222223,Sin informacion,8402777777777779 7305222222222223,Fuerza pblica
